name,mu,std
sources_ra,-2.2851912319705665,6.554526367518648
sources_dec,-5.509938168685312,5.621382085167614
rr_ra,-1.9348335200760236,4.639274636926017
rr_dec,-4.7680082553464285,8.713856586119183
memb_ra,-0.5343531905550386,0.6235915458891164
memb_dec,-0.5691402252388896,0.750978255994393
