solution_id,source_id,pf,pf_error,p1_o,p1_o_error,epoch_g,epoch_g_error,epoch_bp,epoch_bp_error,epoch_rp,epoch_rp_error,epoch_rv,epoch_rv_error,int_average_g,int_average_g_error,int_average_bp,int_average_bp_error,int_average_rp,int_average_rp_error,average_rv,average_rv_error,peak_to_peak_g,peak_to_peak_g_error,peak_to_peak_bp,peak_to_peak_bp_error,peak_to_peak_rp,peak_to_peak_rp_error,peak_to_peak_rv,peak_to_peak_rv_error,metallicity,metallicity_error,r21_g,r21_g_error,r31_g,r31_g_error,phi21_g,phi21_g_error,phi31_g,phi31_g_error,num_clean_epochs_g,num_clean_epochs_bp,num_clean_epochs_rp,num_clean_epochs_rv,zp_mag_g,zp_mag_bp,zp_mag_rp,num_harmonics_for_p1_g,num_harmonics_for_p1_bp,num_harmonics_for_p1_rp,num_harmonics_for_p1_rv,reference_time_g,reference_time_bp,reference_time_rp,reference_time_rv,fund_freq1,fund_freq1_error,fund_freq2,fund_freq2_error,fund_freq1_harmonic_ampl_g,fund_freq1_harmonic_ampl_g_error,fund_freq1_harmonic_phase_g,fund_freq1_harmonic_phase_g_error,fund_freq1_harmonic_ampl_bp,fund_freq1_harmonic_ampl_bp_error,fund_freq1_harmonic_phase_bp,fund_freq1_harmonic_phase_bp_error,fund_freq1_harmonic_ampl_rp,fund_freq1_harmonic_ampl_rp_error,fund_freq1_harmonic_phase_rp,fund_freq1_harmonic_phase_rp_error,fund_freq1_harmonic_ampl_rv,fund_freq1_harmonic_ampl_rv_error,fund_freq1_harmonic_phase_rv,fund_freq1_harmonic_phase_rv_error,best_classification,g_absorption,g_absorption_error,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,w_mag,w_period,pw_line
375316653866487565,5293948136108013696,0.6424051178613177,1.4236039e-05,,,1731.4612834120317,2.0132798e-05,1731.4673174208713,2.8006612e-05,1731.4983211992023,4.1474636e-05,,,18.571247,0.018418772,18.886465,0.044568,18.10037,0.030185748,,,0.7773683,0.050189916,0.8823583,0.08156069,0.51563436,0.06753713,,,,,0.49929112,0.071606115,0.27884465,0.06844102,3.6375804,0.29756555,1.493538,0.3228541,39,36,35,,18.595623,18.928547,18.113094,4,2,2,,1733.363444966019,1733.3637593630033,1733.3638481068756,,1.5566501140731568,3.4496195e-05,,,"(0.28061357, 0.14010787, 0.0782476, 0.06424293, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.013776673, 0.02172656, 0.020910516, 0.018432358, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.457827, 2.270049, 2.583834, 2.9863062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.10341139, 0.2210629, 0.33490828, 0.36501068, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.3652549, 0.21761529, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.044272535, 0.05633612, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.851404, 2.5293117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.20856969, 0.3111204, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.2163773, 0.11327421, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.027468674, 0.042884804, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.4572487, 2.0108683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.21829754, 0.40886435, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,RRab,0.343713,0.12941115,114.15415797798865,0.1285431,-58.02067782728092,0.13739823,-0.0035300438763939,0.1401142,1.7326064,1.716413073904727,0.16747567,0.236328467447947,0.16974631,18.66601,18.93064,18.092052,643.4918455902023,7.006489,365.7307377777569,21.640322,459.5548501882502,18.759188,0.01182135431774277,0.06424097066098151,0.044318649674259795,16.959480863999996,-0.1921910078133173,17.12131362045756
375316653866487565,5293954286501519616,,,0.4079644393086593,2.2491517e-06,1732.111999358314,3.180781e-06,1732.1709695103557,9.411979e-05,1732.1532265793317,4.440323e-05,,,18.548204,0.0022382585,18.764843,0.07087894,18.067354,0.027486498,,,0.41285488,0.010223853,0.36678478,0.11489677,0.22279523,0.07347611,,,,,0.23017058,0.02063448,,,4.853998,0.13326044,,,37,34,37,,18.555584,18.77152,18.069078,2,1,1,,1733.2893847301589,1733.2896991105868,1733.2897880184378,,2.4511940346923624,1.3513696e-05,,,"(0.18994828, 0.043720502, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.0043097986, 0.0041767475, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(2.0396874, 2.6501875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.04011172, 0.13389394, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.18339257, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.05667825, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(1.5254356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.544147, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.11139766, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.029106198, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(1.7979039, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.5286687, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,RRc,,,114.19104679227088,0.12906185,-57.86502226669579,0.12618183,-0.0770968005504167,0.13012299,2.0021887,1.99943674159146,0.1852057,0.1049414358699771,0.18143627,18.549898,18.797148,18.0911,716.1233597100596,5.1685038,413.57847700839216,15.532082,459.9573913799844,11.595908,0.007835863052885098,0.04077383704630699,0.0273713990720486,17.191179744,-0.26237769104024566,17.29607846169261
375316653866487565,5293940924860019584,0.705136375064656,8.551507e-06,,,1731.7133045678388,1.20936575e-05,1731.7327167958351,7.870353e-05,1767.7230576064287,8.9131885e-05,,,18.428839,0.015958184,18.716099,0.029977595,17.922716,0.037220232,,,0.58364004,0.028592879,0.83843,0.1611019,0.339794,0.057865974,,,-1.8569779,0.44845912,0.46333483,0.06676487,0.28777447,0.05063584,3.9599645,0.08493148,2.2190182,0.16307288,32,32,31,,18.442265,18.745045,17.927912,4,2,1,,1733.36332368549,1733.3636380201638,1769.830661705284,,1.4181653866719146,1.7198732e-05,,,"(0.21614261, 0.1001464, 0.062200326, 0.023224529, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.01152122, 0.012760157, 0.011526705, 0.009878892, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.707339, 0.8082712, 3.7746637, 0.6843532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.16965151, 0.2816201, 0.54087645, 1.2301292, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.32336593, 0.16075303, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.05744709, 0.051451243, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(4.602704, 1.3083034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.41078275, 0.6050916, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.16989708, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(0.028444031, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)","(3.0715656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.43434736, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)",,,,,RRab,0.4055525,0.14633244,113.7879861983004,0.12136566,-57.95410160416687,0.12063758,0.1349861895377385,0.14060305,1.9162294,1.9086376591297352,0.172491,0.1704030159794007,0.14457206,18.435713,18.77941,17.944172,795.5397397686121,7.771254,420.3909419241207,19.173597,526.6100917655714,14.990801,0.01060569327467416,0.049517656511869776,0.030906192076822745,16.823511564,-0.1517268812917727,17.02055794541891
