name,mu,std
sources_ra,-1.8866091968484768,3.631222204048401
sources_dec,5.099444155511894,4.758007591355969
rr_ra,0.6688150981603117,1.4839129676974052
rr_dec,0.8503266140589467,2.4828042607661573
memb_ra,1.8869883013476587,0.059321199392665204
memb_dec,0.14922023434291687,0.06271262798330694
