name,mu,std
sources_ra,-0.5951342279058678,4.255482222329498
sources_dec,-4.48991067460327,4.454528161566678
rr_ra,-0.9718555665287908,3.6293052952174243
rr_dec,-4.2648793721826435,3.862973989962116
memb_ra,-0.7979933932264488,0.06666497051358052
memb_dec,-0.9226844440091088,0.012072389705127301
