source_id,label
4658084378370435200,4
4658097091506555648,4
4658084859406862592,4
4658087406372116096,4
4658087853048470784,94
4658089601108758144,4
4658090086394736512,4
4658090322675796736,4
4658092349886730752,4
4658092762208858624,4
4658092835175431936,-1
4658093346323468032,4
4658094037800000128,4
4658094072123331328,4
4658096271186321024,4
4658099324891831808,4
4658100080831312384,4
4312289281379003392,-1
4312300035996587392,-1
4317925652877322368,95
4317964135802466304,96
4318019764183570816,97
5277305069117881472,18
5278233744129546752,4
5278246633322504704,4
5278286864282091392,4
5278382693591075968,4
5278406268674670336,4
5278409494189324928,4
5278461686632181760,4
5278521236356588032,4
5278522507666831104,4
1836538254975084928,98
5278557588960646656,4
5278568889017330048,4
5278574012909634944,4
5278589367433533696,4
5278604623145426048,4
5278620256826634880,4
5278621017039241856,4
5278623761519471872,4
5278627373582231296,4
5278700830407902848,4
5278712169124809472,4
5278718869274090112,4
5278748903976907264,4
5278764086687252096,4
5793195203318601472,-1
2196083371913814144,-1
5961435673704073728,-1
5961448696048880384,-1
5961453605159550976,-1
3828710323566184192,-1
3829102844921863168,99
3829124530212167424,56
3829142289902394368,-1
3829154354465023104,56
2249115837083009664,-1
2251938420870248576,-1
2253083326009382784,-1
4658032911810210048,4
4658034178909410432,4
4658035621863737728,4
4658036171777744896,4
4658037206734845184,4
4658037855403889920,4
4658038237609448704,4
4658040947623318144,4
4658044074538755712,4
4658046067401440256,4
4658048403708015872,4
3843767890495037696,-1
4658059334419150720,4
4658064415477674624,4
4658068439789243904,4
4658071734014474880,4
4658072764799373184,4
4658052187627622656,4
4658074723309393664,4
4658077540858591232,4
4658078575914504704,4
4658078846530146432,4
4658084069198158464,4
4658084760630483328,-1
4658086611820118912,-1
4658087372011685504,100
4658087573898174208,4
4658090391312885888,4
4658091800076994176,4
4658099496690466176,4
4658100836721392640,4
4658102554711592192,101
4658104032182611072,4
4658116126823891456,4
4658118192612820608,4
4658119803269779456,-1
5947466339779704704,-1
5937102553719146624,-1
5937104718302780160,102
5937143750989419392,-1
5937197592693576192,103
5937217452632903552,-1
6030027435332929408,-1
6030077566143388544,104
5238607280646051840,-1
5834060481438301056,-1
5834061409153069312,-1
5834109341019115776,-1
6027742031657844992,105
6027763025462821248,-1
4152102527523819008,-1
2053594116724865792,106
2053698776501394688,107
2053813542307929344,108
4071611473143692416,1
4071668716495708160,1
4312269387083936384,109
4469527789259770624,-1
2241578375637644928,-1
4470104380019903360,-1
4470196640212387840,-1
5902342146371726592,-1
5902412446405384448,-1
5902617814564852864,-1
6069771168528925952,-1
6070039861683043712,-1
6070218566683516416,-1
6070318587880464768,-1
5947559901350972288,110
5937085305042261120,-1
5937146499767569408,-1
5937178076352566144,-1
5937185429336315904,-1
6030102408230971520,111
5238320136326983552,-1
5238662187517407360,-1
5834121195134672000,-1
5834150229046749568,-1
6027790272688836736,-1
6027854216171342336,-1
6027899330523414016,112
6061846133530764416,113
6061912688367609216,-1
6061918014128289408,114
2053604463301582336,-1
4071702221545856640,1
4071830108457852672,-1
4312100886925178496,-1
4469717631100983040,-1
4318066493435184896,115
4318068039648411648,116
6069639433293843968,-1
6070483205388188800,-1
5937127567540827008,-1
6030121993301166848,-1
5238535193931744384,-1
6027768797906902016,-1
6027804188385725184,70
6061707388904716800,-1
4152030410750843520,-1
4152069370380401920,-1
4152136857212435200,-1
4152261857946637568,-1
2053729429680811008,-1
2053781244170781056,-1
2054179469233093120,-1
4071642710472350208,117
4071818318782739840,1
4312096110922989312,118
4312218461642897920,119
4312274128729847680,120
4318020176530386560,121
4470128333061698560,-1
4318163559683437184,24
5278227902988441344,4
5902404092663882112,-1
6069952214288822400,-1
6070001417438636672,-1
6070365699376026496,19
5937105336777520768,-1
5937144124625065088,-1
6030057774911461376,-1
6030074645554146304,-1
6030098250697439872,122
5238347761543726592,-1
5238449672522243968,123
5238535709303668736,-1
6027718216050281088,-1
6027719354224466432,-1
6027722446605229824,-1
6027838513772650496,124
6027858786024974336,-1
6027909050017308032,125
6061538029773730560,-1
6061614651978813184,-1
6061741130185585280,126
6061907878003295360,-1
6061933853976484480,-1
4152399949729571456,-1
4071688610756206464,1
4071701804895991936,1
4312075976102625920,-1
4312222657828659840,-1
4312271139431790464,-1
4469867611358241024,-1
4470014671045705728,-1
4317960150066917888,-1
5937154265034059520,-1
5937176358359899008,-1
6030134465889278848,-1
5238437852775567872,-1
5834066906715019776,-1
5834146586913344000,-1
6027725229779142784,127
6027757871504379648,-1
6027782541798992512,-1
6061855376303771648,-1
6061940622845116160,-1
4152091910369413120,-1
4152282538193963008,-1
4152355453859973632,128
2053640918990938496,-1
2053641739323807872,129
2053866452008020480,130
2054173632374425472,131
4071661436537923456,1
4071676383021680384,1
4071745858390057344,-1
4071762621636988928,1
5901301802199802624,-1
5901394809710654336,-1
4312062124836926208,-1
4312237741757906688,132
5278307003382684032,4
5278338025932918656,4
5278357164325811840,4
5278420523665514240,4
5278511576969104896,4
5278572088764180608,4
5278579613548585344,4
5278585312984155392,4
5278593868544224640,4
5278612938201884288,4
5278621596856551552,4
5278649943639507584,4
5278733815756389632,4
5278736397032692480,4
5278759727302612608,4
5793035155652220160,133
5793099202208105856,-1
